quality_id,farm_id,product_id,check_date,location,status,remarks
1261,148,1408,2024-12-09,148.0,Conditional Pass,Premium grade quality
1262,1621,893,2024-07-04,1621.0,Passed,Texture and firmness acceptable
1263,1567,1002,2021-04-15,1567.0,Failed,Excellent quality
1264,1086,1232,2021-09-23,1086.0,Failed,Color and appearance good
1265,1173,1681,2022-09-04,1173.0,Pending Review,Below acceptable threshold
1266,284,1704,2022-07-25,284.0,Conditional Pass,Temperature control maintained
1267,445,238,2020-06-24,445.0,Failed,Packaging integrity maintained
1268,1887,454,2023-06-19,1887.0,Pending Review,Packaging integrity maintained
1269,1176,1247,2022-10-27,1176.0,Failed,Standard grade quality
1270,664,1615,2020-05-08,664.0,Passed,Standard grade quality
1271,236,147,2024-08-08,236.0,Conditional Pass,Premium grade quality
1272,614,1076,2021-02-06,614.0,Pending Review,Excellent quality
1273,1373,1721,2020-11-19,1373.0,Failed,Packaging integrity maintained
1274,1344,1771,2020-03-14,1344.0,Pending Review,Some spoilage detected
1275,1320,1172,2022-05-02,1320.0,Passed,Meets organic certification standards
1276,622,1585,2020-04-14,622.0,Passed,Some spoilage detected
1277,88,137,2021-01-25,88.0,Conditional Pass,Packaging integrity maintained
1278,1985,1992,2021-09-13,1985.0,Passed,Requires further inspection
1279,1395,702,2023-07-18,1395.0,Pending Review,Premium grade quality
1280,1633,881,2023-07-10,1633.0,Pending Review,Some spoilage detected
1281,1834,1010,2020-09-24,1834.0,Conditional Pass,Size and weight within specifications
1282,484,1736,2022-05-27,484.0,Rejected,Temperature control maintained
1283,1143,276,2024-11-01,1143.0,Passed,Product quality meets standards
1284,138,221,2024-09-10,138.0,Failed,Size and weight within specifications
1285,1107,1582,2024-10-31,1107.0,Conditional Pass,Premium grade quality
1286,444,1290,2022-07-28,444.0,Conditional Pass,Below acceptable threshold
1287,1313,284,2020-10-13,1313.0,Conditional Pass,Minor defects detected
1288,1038,1259,2020-09-08,1038.0,Pending Review,Requires further inspection
1289,1097,282,2024-04-24,1097.0,Passed,Product quality meets standards
1290,693,307,2022-10-09,693.0,Failed,Temperature control maintained
1291,751,863,2021-04-07,751.0,Conditional Pass,Premium grade quality
1292,1231,1387,2020-08-18,1231.0,Conditional Pass,Freshness level acceptable
1293,1275,192,2020-09-01,1275.0,Rejected,Premium grade quality
1294,1575,1637,2023-12-24,1575.0,Passed,Requires further inspection
1295,1516,1205,2023-12-06,1516.0,Conditional Pass,Below acceptable threshold
1296,1532,460,2020-04-19,1532.0,Conditional Pass,Requires further inspection
1297,653,1834,2022-11-23,653.0,Rejected,Product quality meets standards
1298,1690,1883,2021-10-05,1690.0,Pending Review,Packaging integrity maintained
1299,1837,1428,2024-11-23,1837.0,Rejected,Color and appearance good
1300,315,369,2024-08-08,315.0,Conditional Pass,Packaging integrity maintained
1301,66,1198,2024-12-22,66.0,Failed,Texture and firmness acceptable
1302,356,1042,2023-12-05,356.0,Rejected,Premium grade quality
1303,1749,423,2022-11-24,1749.0,Conditional Pass,Premium grade quality
1304,854,947,2020-10-28,854.0,Conditional Pass,Some spoilage detected
1305,1079,1168,2024-04-16,1079.0,Failed,Premium grade quality
1306,719,739,2024-12-21,719.0,Passed,Requires further inspection
1307,63,1882,2020-11-19,63.0,Rejected,Meets organic certification standards
1308,402,955,2023-06-26,402.0,Conditional Pass,Meets organic certification standards
1309,1287,691,2020-08-22,1287.0,Failed,Packaging integrity maintained
1310,876,1040,2021-09-25,876.0,Failed,Meets organic certification standards
1311,152,19,2024-11-01,152.0,Rejected,Packaging integrity maintained
1312,405,382,2021-07-26,405.0,Rejected,Standard grade quality
1313,1794,702,2023-04-16,1794.0,Rejected,Premium grade quality
1314,1921,455,2021-04-03,1921.0,Passed,Packaging integrity maintained
1315,1530,926,2020-10-27,1530.0,Rejected,Temperature control maintained
1316,1936,841,2021-12-30,1936.0,Rejected,Freshness level acceptable
1317,545,1685,2020-02-10,545.0,Failed,Standard grade quality
1318,1948,317,2024-09-05,1948.0,Pending Review,Premium grade quality
1319,970,668,2021-09-02,970.0,Conditional Pass,Product quality meets standards
1320,1667,718,2021-05-02,1667.0,Passed,Packaging integrity maintained
1321,364,230,2021-04-06,364.0,Conditional Pass,Meets organic certification standards
1322,1674,287,2020-04-21,1674.0,Conditional Pass,Packaging integrity maintained
1323,1238,147,2021-03-17,1238.0,Conditional Pass,Minor defects detected
1324,568,1773,2024-08-24,568.0,Rejected,Temperature control maintained
1325,22,1410,2024-10-27,22.0,Conditional Pass,Minor defects detected
1326,1751,1098,2024-01-24,1751.0,Failed,Below acceptable threshold
1327,1729,346,2024-09-11,1729.0,Failed,Color and appearance good
1328,1907,1816,2023-07-17,1907.0,Conditional Pass,Color and appearance good
1329,545,1308,2023-03-27,545.0,Conditional Pass,Product quality meets standards
1330,93,923,2021-05-04,93.0,Pending Review,Color and appearance good
1331,295,356,2020-01-15,295.0,Failed,Product quality meets standards
1332,890,1596,2022-06-15,890.0,Passed,Requires further inspection
1333,702,1014,2023-03-07,702.0,Rejected,Below acceptable threshold
1334,252,1393,2021-03-25,252.0,Passed,Some spoilage detected
1335,1387,1637,2022-05-12,1387.0,Conditional Pass,Freshness level acceptable
1336,499,1786,2022-05-10,499.0,Rejected,Excellent quality
1337,1310,101,2020-08-11,1310.0,Conditional Pass,Minor defects detected
1338,485,130,2022-10-07,485.0,Conditional Pass,Below acceptable threshold
1339,863,253,2021-08-09,863.0,Pending Review,Texture and firmness acceptable
1340,1255,239,2020-05-25,1255.0,Conditional Pass,Size and weight within specifications
1341,307,888,2024-05-11,307.0,Conditional Pass,Temperature control maintained
1342,1692,1339,2021-12-01,1692.0,Failed,Requires further inspection
1343,1974,223,2023-05-22,1974.0,Failed,Requires further inspection
1344,441,104,2023-05-28,441.0,Failed,Minor defects detected
1345,503,1230,2021-01-12,503.0,Failed,Requires further inspection
1346,1390,1327,2023-01-28,1390.0,Conditional Pass,Texture and firmness acceptable
1347,486,931,2024-08-22,486.0,Conditional Pass,Minor defects detected
1348,1843,1284,2020-01-20,1843.0,Passed,Meets organic certification standards
1349,1600,347,2023-12-22,1600.0,Failed,Freshness level acceptable
1350,1644,334,2024-01-22,1644.0,Rejected,Premium grade quality
1351,507,1163,2022-02-09,507.0,Pending Review,Below acceptable threshold
1352,974,1010,2022-03-22,974.0,Failed,Freshness level acceptable
1353,9,1688,2023-05-15,9.0,Conditional Pass,Color and appearance good
1354,1540,898,2020-01-19,1540.0,Failed,Packaging integrity maintained
1355,50,1472,2021-08-14,50.0,Passed,Texture and firmness acceptable
1356,563,288,2021-05-28,563.0,Passed,Excellent quality
1357,185,1061,2020-12-12,185.0,Passed,Temperature control maintained
1358,1787,1096,2021-03-16,1787.0,Conditional Pass,Some spoilage detected
1359,398,911,2023-07-07,398.0,Pending Review,Premium grade quality
1360,1568,818,2023-10-28,1568.0,Rejected,Temperature control maintained
1361,536,1124,2020-02-03,536.0,Conditional Pass,Packaging integrity maintained
1362,1148,1191,2020-09-04,1148.0,Conditional Pass,Texture and firmness acceptable
1363,66,207,2023-05-18,66.0,Rejected,Freshness level acceptable
1364,1852,1706,2023-09-20,1852.0,Rejected,Temperature control maintained
1365,1212,567,2020-03-30,1212.0,Failed,Size and weight within specifications
1366,972,1684,2024-09-02,972.0,Rejected,Freshness level acceptable
1367,526,1608,2020-11-15,526.0,Passed,Minor defects detected
1368,1022,778,2022-09-16,1022.0,Rejected,Some spoilage detected
1369,1396,206,2024-02-13,1396.0,Rejected,Standard grade quality
1370,323,227,2021-09-17,323.0,Pending Review,Freshness level acceptable
1371,604,1103,2021-12-06,604.0,Pending Review,Minor defects detected
1372,65,310,2023-09-23,65.0,Pending Review,Color and appearance good
1373,503,1652,2021-09-18,503.0,Rejected,Requires further inspection
1374,1187,244,2024-03-20,1187.0,Failed,Texture and firmness acceptable
1375,546,419,2024-02-19,546.0,Rejected,Requires further inspection
1376,331,1739,2022-06-24,331.0,Conditional Pass,Freshness level acceptable
1377,1296,1165,2022-07-08,1296.0,Conditional Pass,Temperature control maintained
1378,1013,423,2022-02-22,1013.0,Passed,Packaging integrity maintained
1379,1244,149,2022-12-28,1244.0,Pending Review,Minor defects detected
1380,868,348,2022-08-20,868.0,Pending Review,Color and appearance good
1381,1772,148,2021-05-31,1772.0,Passed,Texture and firmness acceptable
1382,909,1543,2020-03-24,909.0,Passed,Color and appearance good
1383,937,828,2022-03-23,937.0,Passed,Meets organic certification standards
1384,700,620,2021-11-16,700.0,Pending Review,Premium grade quality
1385,1872,1185,2023-11-07,1872.0,Passed,Requires further inspection
1386,193,179,2022-07-16,193.0,Rejected,Product quality meets standards
1387,1447,1909,2023-10-01,1447.0,Conditional Pass,Requires further inspection
1388,845,1139,2024-07-31,845.0,Passed,Texture and firmness acceptable
1389,407,807,2022-02-04,407.0,Passed,Requires further inspection
1390,630,655,2021-12-24,630.0,Failed,Freshness level acceptable
1391,1485,1690,2024-11-14,1485.0,Conditional Pass,Some spoilage detected
1392,957,1574,2021-08-29,957.0,Failed,Texture and firmness acceptable
1393,322,847,2021-12-03,322.0,Failed,Minor defects detected
1394,757,1172,2021-05-07,757.0,Pending Review,Excellent quality
1395,1782,347,2022-03-06,1782.0,Passed,Some spoilage detected
1396,46,1231,2022-05-17,46.0,Failed,Packaging integrity maintained
1397,309,1993,2022-08-26,309.0,Failed,Temperature control maintained
1398,769,1946,2023-06-02,769.0,Rejected,Product quality meets standards
1399,581,696,2023-05-06,581.0,Failed,Minor defects detected
1400,1345,1386,2022-02-08,1345.0,Rejected,Standard grade quality
1401,393,693,2023-11-24,393.0,Pending Review,Size and weight within specifications
1402,822,1514,2024-01-06,822.0,Passed,Temperature control maintained
1403,43,582,2020-09-09,43.0,Pending Review,Packaging integrity maintained
1404,1238,463,2024-04-13,1238.0,Rejected,Freshness level acceptable
1405,706,906,2021-04-16,706.0,Pending Review,Meets organic certification standards
1406,1406,657,2021-03-18,1406.0,Conditional Pass,Texture and firmness acceptable
1407,312,1879,2022-11-21,312.0,Conditional Pass,Color and appearance good
1408,1751,1262,2020-06-15,1751.0,Conditional Pass,Freshness level acceptable
1409,495,474,2023-02-18,495.0,Pending Review,Meets organic certification standards
1410,513,440,2023-05-04,513.0,Conditional Pass,Requires further inspection
1411,390,641,2021-02-09,390.0,Failed,Some spoilage detected
1412,109,175,2023-10-05,109.0,Failed,Texture and firmness acceptable
1413,1840,1993,2021-04-12,1840.0,Rejected,Requires further inspection
1414,1996,963,2021-09-11,1996.0,Rejected,Temperature control maintained
1415,1552,316,2020-03-19,1552.0,Pending Review,Packaging integrity maintained
1416,955,55,2020-08-04,955.0,Rejected,Texture and firmness acceptable
1417,588,2,2022-11-10,588.0,Failed,Size and weight within specifications
1418,1195,120,2020-01-22,1195.0,Conditional Pass,Below acceptable threshold
1419,1488,1827,2022-09-04,1488.0,Conditional Pass,Packaging integrity maintained
1420,46,82,2021-12-13,46.0,Pending Review,Freshness level acceptable
1421,52,1148,2020-06-23,52.0,Passed,Product quality meets standards
1422,401,555,2024-04-20,401.0,Conditional Pass,Size and weight within specifications
1423,382,1059,2023-07-24,382.0,Passed,Packaging integrity maintained
1424,1649,160,2024-03-26,1649.0,Pending Review,Some spoilage detected
1425,403,373,2024-01-28,403.0,Pending Review,Excellent quality
1426,1681,337,2022-07-31,1681.0,Conditional Pass,Standard grade quality
1427,178,1048,2022-10-21,178.0,Rejected,Excellent quality
1428,398,1055,2024-07-26,398.0,Rejected,Some spoilage detected
1429,262,1868,2021-05-01,262.0,Rejected,Product quality meets standards
1430,1188,1250,2022-08-05,1188.0,Conditional Pass,Size and weight within specifications
1431,1044,182,2022-06-14,1044.0,Conditional Pass,Packaging integrity maintained
1432,525,1442,2020-11-07,525.0,Passed,Product quality meets standards
1433,1563,270,2020-10-23,1563.0,Pending Review,Texture and firmness acceptable
1434,1582,504,2023-11-23,1582.0,Failed,Freshness level acceptable
1435,538,39,2020-12-20,538.0,Failed,Standard grade quality
1436,1967,533,2023-07-12,1967.0,Pending Review,Product quality meets standards
1437,164,1214,2021-04-26,164.0,Failed,Standard grade quality
1438,1364,1191,2022-08-15,1364.0,Failed,Some spoilage detected
1439,1583,331,2024-08-20,1583.0,Conditional Pass,Minor defects detected
1440,939,1743,2023-07-09,939.0,Failed,Product quality meets standards
1441,35,815,2021-04-16,35.0,Conditional Pass,Below acceptable threshold
1442,968,1705,2020-05-20,968.0,Pending Review,Standard grade quality
1443,1068,1411,2023-12-23,1068.0,Conditional Pass,Freshness level acceptable
1444,687,627,2023-05-22,687.0,Conditional Pass,Product quality meets standards
1445,1300,890,2022-03-30,1300.0,Passed,Size and weight within specifications
1446,1075,1980,2024-04-09,1075.0,Rejected,Some spoilage detected
1447,1120,290,2020-01-05,1120.0,Pending Review,Premium grade quality
1448,1512,1697,2020-05-14,1512.0,Failed,Standard grade quality
1449,432,1800,2021-06-07,432.0,Failed,Premium grade quality
1450,51,1834,2021-12-27,51.0,Failed,Excellent quality
1451,1332,1256,2024-04-13,1332.0,Conditional Pass,Meets organic certification standards
1452,553,1623,2024-05-19,553.0,Passed,Requires further inspection
1453,1092,1882,2020-03-18,1092.0,Passed,Minor defects detected
1454,168,1239,2023-10-19,168.0,Passed,Premium grade quality
1455,1843,324,2024-03-08,1843.0,Conditional Pass,Requires further inspection
1456,150,1914,2021-08-08,150.0,Passed,Color and appearance good
1457,1318,393,2021-01-08,1318.0,Passed,Excellent quality
1458,1092,1831,2020-12-10,1092.0,Failed,Below acceptable threshold
1459,1756,608,2024-05-19,1756.0,Conditional Pass,Texture and firmness acceptable
1460,666,1290,2023-12-21,666.0,Conditional Pass,Packaging integrity maintained
1461,989,1386,2021-04-10,989.0,Failed,Packaging integrity maintained
1462,405,370,2022-11-20,405.0,Conditional Pass,Some spoilage detected
1463,1188,86,2022-11-29,1188.0,Conditional Pass,Packaging integrity maintained
1464,892,349,2022-10-04,892.0,Rejected,Freshness level acceptable
1465,635,285,2024-11-27,635.0,Failed,Requires further inspection
1466,134,1333,2021-07-17,134.0,Passed,Color and appearance good
1467,1756,99,2021-01-21,1756.0,Rejected,Premium grade quality
1468,1548,321,2020-06-04,1548.0,Rejected,Some spoilage detected
1469,475,158,2021-07-27,475.0,Passed,Size and weight within specifications
1470,89,484,2023-08-25,89.0,Passed,Texture and firmness acceptable
1471,1323,1537,2020-08-07,1323.0,Conditional Pass,Standard grade quality
1472,912,1676,2022-01-04,912.0,Rejected,Some spoilage detected
1473,1083,1392,2020-06-04,1083.0,Conditional Pass,Color and appearance good
1474,1164,351,2022-12-21,1164.0,Conditional Pass,Size and weight within specifications
1475,1085,1767,2020-10-30,1085.0,Pending Review,Below acceptable threshold
1476,1482,1680,2020-06-12,1482.0,Failed,Size and weight within specifications
1477,1027,644,2021-09-05,1027.0,Rejected,Temperature control maintained
1478,411,169,2022-04-22,411.0,Passed,Size and weight within specifications
1479,1179,538,2020-01-02,1179.0,Pending Review,Color and appearance good
1480,1053,1120,2023-07-11,1053.0,Pending Review,Excellent quality
1481,1147,997,2021-11-03,1147.0,Passed,Some spoilage detected
1482,468,1429,2023-09-07,468.0,Pending Review,Minor defects detected
1483,1983,1726,2023-09-07,1983.0,Conditional Pass,Texture and firmness acceptable
1484,297,591,2021-01-24,297.0,Failed,Excellent quality
1485,395,462,2021-07-31,395.0,Passed,Freshness level acceptable
1486,1632,1241,2023-11-11,1632.0,Passed,Premium grade quality
1487,1683,587,2022-12-30,1683.0,Pending Review,Some spoilage detected
1488,1250,1248,2024-09-02,1250.0,Rejected,Freshness level acceptable
1489,1884,1428,2022-04-24,1884.0,Failed,Below acceptable threshold
1490,759,1436,2021-01-15,759.0,Conditional Pass,Freshness level acceptable
1491,1132,407,2024-07-05,1132.0,Rejected,Texture and firmness acceptable
1492,1873,979,2020-12-04,1873.0,Rejected,Minor defects detected
1493,577,1500,2023-12-07,577.0,Passed,Freshness level acceptable
1494,1170,808,2022-12-10,1170.0,Pending Review,Color and appearance good
1495,598,180,2024-06-12,598.0,Pending Review,Minor defects detected
1496,365,1232,2022-07-28,365.0,Pending Review,Requires further inspection
1497,1621,229,2022-04-18,1621.0,Rejected,Below acceptable threshold
1498,968,1242,2023-11-06,968.0,Conditional Pass,Temperature control maintained
1499,1267,1567,2020-11-02,1267.0,Passed,Premium grade quality
1500,296,1884,2023-11-26,296.0,Pending Review,Texture and firmness acceptable
1501,1334,1809,2020-12-27,1334.0,Rejected,Temperature control maintained
1502,502,1436,2020-02-02,502.0,Passed,Minor defects detected
1503,1539,24,2020-09-16,1539.0,Rejected,Standard grade quality
1504,652,397,2021-11-26,652.0,Failed,Excellent quality
1505,641,1656,2023-10-02,641.0,Failed,Requires further inspection
1506,581,739,2024-05-04,581.0,Failed,Freshness level acceptable
1507,1538,487,2023-07-03,1538.0,Pending Review,Color and appearance good
1508,1834,775,2021-02-17,1834.0,Passed,Some spoilage detected
1509,494,649,2021-03-04,494.0,Pending Review,Product quality meets standards
1510,1151,1911,2024-03-23,1151.0,Conditional Pass,Size and weight within specifications
1511,302,1311,2021-01-19,302.0,Conditional Pass,Standard grade quality
1512,876,1649,2021-07-29,876.0,Rejected,Below acceptable threshold
1513,1838,50,2021-08-07,1838.0,Passed,Size and weight within specifications
1514,1184,1225,2023-04-08,1184.0,Pending Review,Meets organic certification standards
1515,1226,548,2020-12-04,1226.0,Rejected,Requires further inspection
1516,99,1808,2020-03-16,99.0,Passed,Meets organic certification standards
1517,1099,546,2021-04-07,1099.0,Conditional Pass,Requires further inspection
1518,1025,1393,2023-11-12,1025.0,Passed,Size and weight within specifications
1519,1457,1794,2021-10-24,1457.0,Pending Review,Size and weight within specifications
1520,1635,1264,2024-08-21,1635.0,Rejected,Size and weight within specifications
1521,1200,50,2020-04-07,1200.0,Pending Review,Premium grade quality
1522,1165,1050,2023-08-04,1165.0,Pending Review,Meets organic certification standards
1523,1093,883,2022-01-01,1093.0,Passed,Meets organic certification standards
1524,687,783,2021-05-11,687.0,Conditional Pass,Size and weight within specifications
1525,1322,868,2024-04-06,1322.0,Failed,Size and weight within specifications
1526,1733,1885,2020-05-31,1733.0,Conditional Pass,Requires further inspection
1527,905,1558,2020-07-02,905.0,Passed,Freshness level acceptable
1528,799,1237,2024-05-08,799.0,Conditional Pass,Requires further inspection
1529,283,714,2022-09-27,283.0,Pending Review,Size and weight within specifications
1530,1714,52,2023-12-30,1714.0,Conditional Pass,Temperature control maintained
1531,1027,665,2022-09-06,1027.0,Failed,Below acceptable threshold
1532,130,48,2020-03-11,130.0,Pending Review,Below acceptable threshold
1533,1034,560,2024-02-09,1034.0,Conditional Pass,Requires further inspection
1534,1033,1999,2023-06-01,1033.0,Failed,Below acceptable threshold
1535,562,1606,2022-10-30,562.0,Pending Review,Minor defects detected
1536,1839,545,2020-12-31,1839.0,Passed,Some spoilage detected
1537,110,1944,2021-11-23,110.0,Conditional Pass,Packaging integrity maintained
1538,877,1738,2024-12-07,877.0,Conditional Pass,Excellent quality
1539,1451,1090,2023-12-26,1451.0,Pending Review,Standard grade quality
1540,417,1570,2024-07-03,417.0,Passed,Below acceptable threshold
1541,1211,374,2022-03-18,1211.0,Rejected,Premium grade quality
1542,309,868,2022-09-09,309.0,Passed,Some spoilage detected
1543,865,1293,2024-05-22,865.0,Rejected,Minor defects detected
1544,1204,303,2023-07-04,1204.0,Pending Review,Excellent quality
1545,16,496,2024-09-26,16.0,Passed,Color and appearance good
1546,888,277,2024-08-28,888.0,Rejected,Texture and firmness acceptable
1547,1060,1065,2024-11-17,1060.0,Passed,Standard grade quality
1548,1270,1658,2023-12-28,1270.0,Rejected,Product quality meets standards
1549,1137,1555,2022-07-11,1137.0,Passed,Packaging integrity maintained
1550,1712,1161,2021-02-17,1712.0,Passed,Temperature control maintained
1551,409,976,2024-02-23,409.0,Conditional Pass,Below acceptable threshold
1552,1087,456,2023-07-23,1087.0,Rejected,Temperature control maintained
1553,1315,1177,2023-05-06,1315.0,Pending Review,Meets organic certification standards
1554,1493,790,2021-03-08,1493.0,Rejected,Color and appearance good
1555,1894,1519,2022-05-16,1894.0,Conditional Pass,Texture and firmness acceptable
1556,1522,767,2022-09-07,1522.0,Pending Review,Packaging integrity maintained
1557,1883,1451,2021-12-13,1883.0,Failed,Color and appearance good
1558,903,624,2021-11-22,903.0,Rejected,Product quality meets standards
1559,1366,419,2022-07-23,1366.0,Rejected,Meets organic certification standards
1560,1571,251,2020-09-10,1571.0,Pending Review,Excellent quality
1561,581,73,2022-03-31,581.0,Pending Review,Premium grade quality
1562,1171,1190,2020-09-16,1171.0,Passed,Freshness level acceptable
1563,731,1495,2020-08-30,731.0,Rejected,Standard grade quality
1564,1448,530,2023-02-17,1448.0,Pending Review,Standard grade quality
1565,1476,1462,2021-06-19,1476.0,Rejected,Requires further inspection
1566,919,1163,2021-02-20,919.0,Rejected,Texture and firmness acceptable
1567,906,1279,2022-11-14,906.0,Failed,Standard grade quality
1568,896,773,2023-05-18,896.0,Rejected,Standard grade quality
1569,1582,1710,2022-08-19,1582.0,Passed,Some spoilage detected
1570,842,10,2021-08-14,842.0,Passed,Temperature control maintained
1571,1233,1298,2022-08-24,1233.0,Conditional Pass,Excellent quality
1572,517,650,2022-04-20,517.0,Rejected,Size and weight within specifications
1573,1342,494,2022-02-25,1342.0,Rejected,Minor defects detected
1574,44,170,2022-02-21,44.0,Rejected,Meets organic certification standards
1575,307,233,2024-03-25,307.0,Passed,Texture and firmness acceptable
1576,1814,1357,2021-12-28,1814.0,Pending Review,Product quality meets standards
1577,753,937,2021-08-03,753.0,Passed,Standard grade quality
1578,910,1913,2020-03-31,910.0,Conditional Pass,Texture and firmness acceptable
1579,891,741,2023-05-31,891.0,Rejected,Texture and firmness acceptable
1580,774,343,2022-12-20,774.0,Rejected,Minor defects detected
1581,1082,484,2021-09-25,1082.0,Pending Review,Requires further inspection
1582,796,1835,2024-05-22,796.0,Conditional Pass,Temperature control maintained
1583,1894,599,2022-09-22,1894.0,Rejected,Premium grade quality
1584,1737,1831,2020-08-13,1737.0,Rejected,Freshness level acceptable
1585,1376,76,2022-09-07,1376.0,Passed,Excellent quality
1586,17,1156,2021-04-21,17.0,Pending Review,Temperature control maintained
1587,38,1603,2020-07-16,38.0,Failed,Product quality meets standards
1588,1539,303,2021-01-07,1539.0,Rejected,Color and appearance good
1589,34,507,2024-02-23,34.0,Passed,Product quality meets standards
1590,1901,1496,2024-02-25,1901.0,Passed,Premium grade quality
1591,293,417,2024-03-06,293.0,Passed,Freshness level acceptable
1592,1466,1562,2020-12-02,1466.0,Conditional Pass,Requires further inspection
1593,1916,106,2023-09-26,1916.0,Passed,Meets organic certification standards
1594,219,556,2021-08-15,219.0,Pending Review,Premium grade quality
1595,1110,1030,2020-01-07,1110.0,Rejected,Below acceptable threshold
1596,780,1166,2024-10-29,780.0,Pending Review,Below acceptable threshold
1597,1314,548,2024-07-23,1314.0,Conditional Pass,Some spoilage detected
1598,1305,100,2021-11-01,1305.0,Passed,Size and weight within specifications
1599,104,1525,2020-11-16,104.0,Failed,Premium grade quality
1600,1866,612,2021-11-12,1866.0,Conditional Pass,Requires further inspection
1601,381,530,2024-09-07,381.0,Pending Review,Minor defects detected
1602,1087,882,2022-06-08,1087.0,Pending Review,Excellent quality
1603,1847,33,2023-03-07,1847.0,Conditional Pass,Size and weight within specifications
1604,210,1554,2022-12-30,210.0,Pending Review,Meets organic certification standards
1605,746,504,2020-07-31,746.0,Conditional Pass,Color and appearance good
1606,1257,821,2023-05-23,1257.0,Conditional Pass,Below acceptable threshold
1607,97,474,2021-05-22,97.0,Passed,Premium grade quality
1608,1762,1137,2022-08-09,1762.0,Pending Review,Minor defects detected
1609,1987,755,2022-02-13,1987.0,Failed,Premium grade quality
1610,980,931,2022-10-17,980.0,Passed,Packaging integrity maintained
1611,1698,1349,2020-03-29,1698.0,Passed,Standard grade quality
1612,196,1209,2023-12-06,196.0,Passed,Minor defects detected
1613,1650,1311,2021-04-30,1650.0,Conditional Pass,Minor defects detected
1614,230,672,2022-08-29,230.0,Conditional Pass,Minor defects detected
1615,791,100,2021-09-05,791.0,Passed,Freshness level acceptable
1616,201,910,2023-11-03,201.0,Passed,Standard grade quality
1617,1660,568,2020-01-03,1660.0,Pending Review,Temperature control maintained
1618,497,1825,2020-05-28,497.0,Passed,Temperature control maintained
1619,956,643,2022-07-26,956.0,Rejected,Standard grade quality
1620,1534,1304,2023-05-03,1534.0,Pending Review,Standard grade quality
1621,176,1773,2021-04-19,176.0,Conditional Pass,Color and appearance good
1622,1299,295,2021-12-16,1299.0,Conditional Pass,Packaging integrity maintained
1623,1844,1766,2023-11-18,1844.0,Conditional Pass,Freshness level acceptable
1624,1304,1259,2022-02-11,1304.0,Passed,Texture and firmness acceptable
1625,1091,1264,2021-08-05,1091.0,Pending Review,Product quality meets standards
1626,137,1422,2022-11-03,137.0,Failed,Meets organic certification standards
1627,1815,291,2021-02-22,1815.0,Passed,Excellent quality
1628,99,427,2021-07-29,99.0,Passed,Freshness level acceptable
1629,521,96,2022-03-17,521.0,Conditional Pass,Packaging integrity maintained
1630,641,233,2020-01-25,641.0,Conditional Pass,Product quality meets standards
1631,1162,795,2023-10-30,1162.0,Failed,Requires further inspection
1632,1740,116,2021-11-29,1740.0,Conditional Pass,Excellent quality
1633,401,861,2021-04-06,401.0,Passed,Minor defects detected
1634,388,881,2024-03-28,388.0,Pending Review,Size and weight within specifications
1635,1436,595,2021-04-28,1436.0,Passed,Product quality meets standards
1636,1203,959,2023-09-18,1203.0,Conditional Pass,Below acceptable threshold
1637,492,1337,2022-10-17,492.0,Pending Review,Product quality meets standards
1638,1047,1615,2022-03-22,1047.0,Pending Review,Texture and firmness acceptable
1639,117,253,2022-10-04,117.0,Rejected,Temperature control maintained
1640,560,1679,2024-06-27,560.0,Conditional Pass,Standard grade quality
1641,865,5,2021-04-21,865.0,Pending Review,Minor defects detected
1642,1510,156,2024-06-27,1510.0,Conditional Pass,Temperature control maintained
1643,1461,1097,2020-08-27,1461.0,Passed,Standard grade quality
1644,1117,88,2021-04-18,1117.0,Conditional Pass,Some spoilage detected
1645,51,57,2024-04-18,51.0,Failed,Some spoilage detected
1646,1481,127,2023-11-03,1481.0,Conditional Pass,Excellent quality
1647,913,71,2021-05-25,913.0,Conditional Pass,Some spoilage detected
1648,1908,1113,2020-07-17,1908.0,Pending Review,Below acceptable threshold
1649,450,1607,2024-04-03,450.0,Pending Review,Excellent quality
1650,544,1391,2022-10-25,544.0,Pending Review,Excellent quality
1651,719,1471,2020-07-10,719.0,Conditional Pass,Freshness level acceptable
1652,283,1919,2023-06-16,283.0,Failed,Minor defects detected
1653,202,1276,2020-09-05,202.0,Rejected,Packaging integrity maintained
1654,1671,643,2021-10-27,1671.0,Passed,Below acceptable threshold
1655,122,1842,2020-11-10,122.0,Pending Review,Minor defects detected
1656,1806,1211,2022-09-25,1806.0,Failed,Texture and firmness acceptable
1657,1260,1667,2024-11-10,1260.0,Pending Review,Meets organic certification standards
1658,1538,372,2021-03-08,1538.0,Rejected,Minor defects detected
1659,386,858,2020-02-15,386.0,Conditional Pass,Size and weight within specifications
1660,1857,791,2022-01-03,1857.0,Pending Review,Freshness level acceptable
1661,1034,838,2023-10-11,1034.0,Failed,Freshness level acceptable
1662,1637,1198,2023-06-24,1637.0,Conditional Pass,Requires further inspection
1663,1737,1648,2024-06-11,1737.0,Conditional Pass,Excellent quality
1664,1637,1542,2020-04-07,1637.0,Conditional Pass,Excellent quality
1665,1982,1375,2024-06-23,1982.0,Rejected,Below acceptable threshold
1666,1139,738,2021-07-30,1139.0,Passed,Excellent quality
1667,114,1193,2023-10-28,114.0,Conditional Pass,Freshness level acceptable
1668,935,287,2024-10-22,935.0,Pending Review,Below acceptable threshold
